personalId,serviceDate serviceDate,json
2750316051551,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""2750316051551"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912134"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
5448167580404,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""5448167580404"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912135"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
6213203307259,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""6213203307259"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912136"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
1438230128507,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""1438230128507"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912137"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
1155476157562,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""1155476157562"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912138"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
8868422883111,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""8868422883111"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912139"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
4656805443803,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""4656805443803"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912140"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
4747733103637,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""4747733103637"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912141"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
2508366612751,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""2508366612751"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912142"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
3001755309605,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""3001755309605"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912143"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
7355342809546,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""7355342809546"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912144"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
8606200460248,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""8606200460248"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912145"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
6317141351139,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""6317141351139"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912146"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
8604420660767,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""8604420660767"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912147"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
5565285816412,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""5565285816412"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912148"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
2717884122260,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""2717884122260"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912149"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
1160335020523,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""1160335020523"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912150"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
6252232725755,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""6252232725755"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912151"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
6003541261802,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""6003541261802"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912152"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
5255428000804,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""5255428000804"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912153"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
4056227147560,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""4056227147560"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912154"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
6354202428036,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""6354202428036"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912155"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
7362882313041,2024-11-01 7:54:00,"{""statusAuthen"":""TRUE"",""statusMessage"":""พบข้อมูลการ authen"",""personalId"":""7362882313041"",""firstName"":""SITทดสอบC1201"",""middleName"":"""",""lastName"":""เคสที่C1201"",""fullName"":""SITทดสอบC1201 เคสที่C1201"",""sex"":""ชาย"",""birthDate"":""2000-12-01"",""age"":""25 ปี 0 เดือน 0 วัน"",""nationCode"":""099"",""nationDescription"":""ไทย"",""provinceCode"":""17"",""provinceName"":""สิงห์บุรี"",""mainInscl"":""UCS"",""mainInsclName"":""สิทธิหลักประกันสุขภาพแห่งชาติ"",""subInscl"":"""",""subInsclName"":"""",""hospSub"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMainOp"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""hospMain"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว""},""paidModel"":""1"",""serviceHistories"":{""hcode"":""11305"",""hname"":""รพ.บ้านแพ้ว"",""claimCode"":""PP1321912156"",""serviceCode"":"""",""serviceName"":"""",""sourceChannel"":""API"",""tel"":""0990000000""},""serviceDate"":{""serviceDate"":""2024-11-01 7:54:00""}}"
